thumb href,tagItemTitle href,tagItemTitle,genericItemIntroText,specialty_codes href,specialty_codes,specialty_codes href (2),specialty_codes (2),specialty_codes href (3),specialty_codes (3),specialty_codes href (4),specialty_codes (4),specialty_codes href (5),specialty_codes (5),specialty_codes href (6),specialty_codes (6),genericItemIntroText (2),specialty_codes href (7),specialty_codes (7),specialty_codes href (8),specialty_codes (8),specialty_codes href (9),specialty_codes (9),genericItemIntroText (3),genericItemIntroText (4),specialty_codes href (10),specialty_codes (10),specialty_codes href (11),specialty_codes (11),specialty_codes href (12),specialty_codes (12),specialty_codes href (13),specialty_codes (13),genericItemIntroText (5),genericItemIntroText (6),genericItemIntroText (7)
https://www.ovations.com.au/speakers/jennifer-hawkins,https://www.ovations.com.au/speakers/jennifer-hawkins,Jennifer Hawkins,,https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speakers/health-lifestyle,HEALTH AND WELLNESS,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,"Whirlwind is the only way to describe Jennifer Hawkins' life since being crowned Miss Universe 2004. Jennifer won the coveted title in front of a capacity crowd in Quito, Ecuador, and before an estimated worldwide viewing audience of 800 million people. The then 20-year-old had only recently moved to Sydney Australia from her hometown of Newcastle to pursue a modeling career. Having never left Aus ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/donna-hay,https://www.ovations.com.au/speakers/donna-hay,Donna Hay,,https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speaker-filter-search-results/speakers/Chef,CHEF,,,,,,,,,"Chances are, if you own a wooden spoon and an apron, you'll have cooked a Donna Hay recipe. You might be one of the 2.25 million people globally who own one of her cookbooks. You could be one of the millions of people worldwide who read one of the Sunday newspapers in which Donna's weekly column appears. Or perhaps you're counted amongst the 97,000 people who buy the bi-monthly donna hay magazine. ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/liz-hayes,https://www.ovations.com.au/speakers/liz-hayes,Liz Hayes,,https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speaker-filter-search-results/speakers/Current%20Affairs,CURRENT AFFAIRS,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,"Elizabeth Hayes is one of Australia's most popular television journalists, best known for her ten years as co-host of the Nine Network's award winning national breakfast programme - ""TODAY"" and most recently on Channel Nine hosting '60 minutes' ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/jeffrey-hayzlett,https://www.ovations.com.au/speakers/jeffrey-hayzlett,Jeffrey Hayzlett,,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speaker-filter-search-results/speakers/Management,MANAGEMENT,https://www.ovations.com.au/speakers/marketing,MARKETING,https://www.ovations.com.au/speakers/sales,SALES,https://www.ovations.com.au/speaker-filter-search-results/speakers/Social%20Media,SOCIAL MEDIA,,,"Jeffrey Hayzlett is a global business celebrity and former Fortune 100 c-suite executive. From small business to international corporations, he puts his creativity and extraordinary entrepreneurial skills into play, launching ventures blending his leadership perspectives, insights into professional development, mass marketing prowess and affinity for social media. Jeffrey is a leading business exp ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/troy-hazard,https://www.ovations.com.au/speakers/troy-hazard,Troy Hazard,"There are few situations in the business world that Troy Hazard has not experienced and survived. He has founded and nurtured thirteen businesses over 30 years, and has been as consultant to some of the world's leading brands.",https://www.ovations.com.au/speakers/change,CHANGE,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speaker-filter-search-results/speakers/Management,MANAGEMENT,https://www.ovations.com.au/speakers/marketing,MARKETING,https://www.ovations.com.au/speakers/ceo-entrepreneur,CEOS / ENTREPRENEURS,https://www.ovations.com.au/speaker-filter-search-results/speakers/Franchise,FRANCHISE,,https://www.ovations.com.au/speaker-filter-search-results/speakers/Small%20Business%20(SME),SMALL BUSINESS (SME),https://www.ovations.com.au/speaker-filter-search-results/speakers/Economics,ECONOMICS,,,"As a regular media commentator, he has hosted shows on the Nine Network in Australia, and his own business talk show on cable TV in the USA, broadcasting into 30 Million homes, and simulcast on 145 radio stations.","Troy's lessons from the edge can also be found in his Amazon bestselling book, Future-Proofing Your Business.",,,,,,,,,,,
https://www.ovations.com.au/speakers/adrian-heath,https://www.ovations.com.au/speakers/adrian-heath,Adrian Heath,,https://www.ovations.com.au/speakers/after-dinner,AFTER DINNER,https://www.ovations.com.au/speakers/entertainment,ENTERTAINMENT,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,https://www.ovations.com.au/speaker-filter-search-results/speakers/Personal%20Development,PERSONAL DEVELOPMENT,,,,,"Leadership is just like Music. When all the elements align, amazing things happen! In today's warp speed world there is accelerating demand for fast, exceptional results and the only way for businesses to achieve this is through expertly empowered staff. The challenge is that many leaders aren't congruent in their message, which leads to confused perceptions, amateur actions and rotten results. A ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/peter-helliar,https://www.ovations.com.au/speakers/peter-helliar,Peter Helliar,,https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speakers/comedy,COMEDY,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,"If comedy didn't exist Peter Helliar would be in a lot of trouble. Pete was born to be a comedian, he has no choice. Pete spent many of his younger years involved in amateur theatre and community radio before he decided to try his hand as a stand up in 1996. It was a fait accompli that Pete would become one of the most talked about new comics. In 1999 he joined Rove McManus on rove on the Nine Net ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/doc-hendley,https://www.ovations.com.au/speakers/doc-hendley,Doc Hendley,,https://www.ovations.com.au/speakers/after-dinner,AFTER DINNER,https://www.ovations.com.au/speakers/corporate-culture,CORPORATE CULTURE,https://www.ovations.com.au/speaker-filter-search-results/speakers/Environment%20/%20Sustainability,ENVIRONMENT / SUSTAINABILITY,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,https://www.ovations.com.au/speaker-filter-search-results/speakers/Social%20Media,SOCIAL MEDIA,"Doc Hendley never set out to be a hero. Hendley - a small-town bartender - launched a series of wine-tasting events to raise funds for clean-water projects and to bring awareness to the world's freshwater crisis. He planned to donate the proceeds through traditional channels, but instead found himself traveling to one of the world's most dangerous hot spots: Darfur, Sudan. There, Doc witnessed a ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/stephen-heppell,https://www.ovations.com.au/speakers/stephen-heppell,Stephen Heppell,,https://www.ovations.com.au/speakers/education,EDUCATION,https://www.ovations.com.au/speakers/future-trends,FUTURE / TRENDS,https://www.ovations.com.au/speakers/innovation-technology-social-media,INNOVATION / TECHNOLOGY,,,,,,,"Stephen Heppell is an English educator who specialises in the use of ICT in education. He is a Professor at Bournemouth University, Chair in New Media Environments, Emeritus Professor Anglia Ruskin University, Visiting Professor University of Wales, Newport. Heppell is best known for his work at Ultralab, part of Anglia Polytechnic University. There, he worked on education projects such as 'Learni ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/iain-hewitson,https://www.ovations.com.au/speakers/iain-hewitson,Iain Hewitson,,https://www.ovations.com.au/speakers/after-dinner,AFTER DINNER,https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speakers/health-lifestyle,HEALTH AND WELLNESS,,,,,,,"Bursting onto the television screen in 1992 as the chef of the Ten Network's Healthy, Wealthy & Wise, Iain Hewitson has since taken viewers through food and wine regions throughout Australia and overseas, proving that cooking can be simple and fun. As a man with a definite passion for the good things in life, Iain feels creating, writing and speaking about food and wine is the perfect job! ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/michael-hewitt-gleeson,https://www.ovations.com.au/speakers/michael-hewitt-gleeson,Michael Hewitt Gleeson,,https://www.ovations.com.au/speakers/ceo-entrepreneur,CEOS / ENTREPRENEURS,https://www.ovations.com.au/speaker-filter-search-results/speakers/Creative%20Thinking,CREATIVE THINKING,https://www.ovations.com.au/speakers/innovation-technology-social-media,INNOVATION / TECHNOLOGY,https://www.ovations.com.au/speakers/sales,SALES,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,"Michael Hewitt Gleeson has taught more people to think than any Australian in history. Michael is Australia's best-selling business author of: The Learn-To-Think Coursebook (1982: co-authored with Edward de Bono). He is also the co-founder of the School of Thinking, with Edward De Bono, in New York. School of Thinking lessons are exported to over 50 countries every day and have already reached ov ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/john-hewson,https://www.ovations.com.au/speakers/john-hewson,John Hewson,,https://www.ovations.com.au/speaker-filter-search-results/speakers/Current%20Affairs,CURRENT AFFAIRS,https://www.ovations.com.au/speakers/economics-business,ECONOMICS / BUSINESS,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,,,,,,,"Former Liberal Party leader, financial and economic expert. Dr John Hewson is a leading authority on economics and finance with experience in academia, business, government, media and financial systems. John has worked as an economist for the Australian Treasury (Census and Statistics), The Reserve Bank and executive director of Macquarie Bank. ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/erika-heynatz,https://www.ovations.com.au/speakers/erika-heynatz,Erika Heynatz,,https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speaker-filter-search-results/speakers/Presentation%20Skills,PRESENTATION SKILLS,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,"Erika's professional attitude, striking looks and uncanny ability to ad-lib and engage her audience are contributing factors to her enviable success. She has evolved into an accomplished speaker and MC, covering a broad spectrum of events such as fashion festivals, product launches and industry showcases. Erika evokes an indelible impression with wide audience appeal. ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/simon-hill,https://www.ovations.com.au/speakers/simon-hill,Simon Hill,,https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speakers/sport,SPORT,,,,,,,,,"Simon Hill, Australian-based association soccer commentator and a self confessed Manchester City die-hard fanatic, has been one of the main voices on Fox Sports' football shows such as the A-League and English Premier League shows and is also one of the main callers of every Socceroos match. Hill also is a comptetent MC for any sporting events as is also available to do keynotes. His experience be ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/adam-hills,https://www.ovations.com.au/speakers/adam-hills,Adam Hills,,https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speakers/comedy,COMEDY,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,"Adam Hills is one of Australia's most talented and best-travelled comedians. His positive, energetic comedy and rampant spontaneity have won him universal acclaim, rave reviews and a swag of awards throughout Australia, Great Britain, Ireland and Europe. Although he spends half of his year in the UK, Adam still manages to pop up on Rove [Live], The Fat and The Glass House regularly as well as host ...",,,,,,,,,,,,,,,,,,,
https://www.ovations.com.au/speakers/miles-hilton-barber,https://www.ovations.com.au/speakers/miles-hilton-barber,Miles Hilton Barber,,https://www.ovations.com.au/speaker-filter-search-results/speakers/Adversity,ADVERSITY,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,https://www.ovations.com.au/speakers/teambuilding,TEAMBUILDING,,,,,,,"Miles has been blind since his early twenties, but has not let that stop him from challenging barriers. He has sought adventure and succeeded on expeditions to deserts, mountains and the polar regions. He is an exceptional storyteller and corporate motivational speaker whose messages of ""never give up"", ""expect the unexpected"" and ""think big to achieve big"" come wrapped in a package of humour ...",,,,,,,,,,,,,,,,,,,
